State Name,District Name,Subdistrict Name,Facility Type,Facility Name,Facility Address,Latitude,Longitude,ActiveFlag_C,NOTIONAL_PHYSICAL,Location Type,Type Of Facility,Nin_N
Chhattisgarh,Bilaspur,KOTA,sub_cen,Sarbod,NA,22.48970167,81.92659833,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pharsabahar,sub_cen,Bokhi,NA,22.49058257,83.82551182,Y,Physical,Rural,Public,NA
Chhattisgarh,Raigarh,LAILUNGA,sub_cen,BAGUDEGA,NA,22.49091053,83.45725888,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pathalgaon,sub_cen,Bagbahar,NA,22.49112327,83.72296266,Y,Physical,Rural,Public,NA
Chhattisgarh,Bilaspur,KOTA,sub_cen,Mitthunavagaon,NA,22.49124767,82.03307903,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pathalgaon,sub_cen,Kokiyakhar,NA,22.4922837,83.72320433,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pharsabahar,sub_cen,Kandaibahar,NA,22.49256163,83.90352891,Y,Physical,Rural,Public,NA
Chhattisgarh,Raigarh,DHARAMJAIGARH,sub_cen,Udauda,NA,22.49307158,83.12547474,Y,Physical,Rural,Public,NA
Chhattisgarh,Raigarh,LAILUNGA,sub_cen,TARAGARH,NA,22.49333506,83.49906188,Y,Physical,Rural,Public,NA
Chhattisgarh,Korba,Katghora,sub_cen,Hukara,NA,22.49380279,82.56843681,Y,Physical,Rural,Public,NA
Chhattisgarh,Raigarh,LAILUNGA,sub_cen,MUDAGAON,NA,22.49465561,83.52044371,Y,Physical,Rural,Public,NA
Chhattisgarh,Korba,Katghora,sub_cen,Salora,NA,22.49506285,82.59646994,Y,Physical,Rural,Public,NA
Chhattisgarh,Kawardha,Pandariya,sub_cen,Bhelki,NA,22.49619678,81.38510224,Y,Physical,Rural,Public,NA
Chhattisgarh,Bilaspur,KOTA,sub_cen,Karwa,NA,22.5038109,81.99446321,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pharsabahar,sub_cen,Pandripani,NA,22.50409306,83.82413188,Y,Physical,Rural,Public,NA
Chhattisgarh,Korba,PODIUPARODA,sub_cen,Jurali,NA,22.50500262,82.53730173,Y,Physical,Rural,Public,NA
Chhattisgarh,Raigarh,DHARAMJAIGARH,sub_cen,LAXMIPUR,NA,22.50504389,83.21459529,Y,Physical,Rural,Public,NA
Chhattisgarh,Korba,Katghora,sub_cen,Katghora,NA,22.50617696,82.54772624,Y,Physical,Rural,Public,NA
Chhattisgarh,Raigarh,DHARAMJAIGARH,sub_cen,Chidodih,NA,22.50836945,83.32992308,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pathalgaon,sub_cen,Chatasarai,NA,22.50914105,83.63366855,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pathalgaon,sub_cen,Pandaripani,NA,22.50915,83.84715,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pathalgaon,sub_cen,Bandhanpur,NA,22.50915822,83.63367379,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pharsabahar,sub_cen,Tuba,NA,22.51140757,83.89056443,Y,Physical,Rural,Public,NA
Chhattisgarh,Korba,Katghora,sub_cen,Mohlainbhatha,NA,22.51286186,82.54671455,Y,Physical,Rural,Public,NA
Chhattisgarh,Bilaspur,KOTA,sub_cen,Sonpuri (Teganmada),NA,22.51323334,81.9994859,Y,Physical,Rural,Public,NA
Chhattisgarh,Bilaspur,KOTA,sub_cen,SHC Majhagawan,NA,22.51362599,82.05308607,Y,Physical,Rural,Public,NA
Chhattisgarh,Raigarh,DHARAMJAIGARH,sub_cen,RAIRUMA,NA,22.51423835,83.425015,Y,Physical,Rural,Public,NA
Chhattisgarh,Raigarh,DHARAMJAIGARH,sub_cen,Bakaruma,NA,22.51430962,83.42498218,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pathalgaon,sub_cen,Budhadand,NA,22.51540333,83.47138167,Y,Physical,Rural,Public,NA
Chhattisgarh,Korba,PODIUPARODA,sub_cen,JADGA,NA,22.51578667,82.55068833,Y,Physical,Rural,Public,NA
Chhattisgarh,Korba,Korba,sub_cen,Chirra,NA,22.51665197,83.0511656,Y,Physical,Rural,Public,NA
Chhattisgarh,Korba,PODIUPARODA,sub_cen,SUTARA,NA,22.5170275,82.48935177,Y,Physical,Rural,Public,NA
Chhattisgarh,Korba,PODIUPARODA,sub_cen,BINJHRA,NA,22.5172187,82.507432,Y,Physical,Rural,Public,NA
Chhattisgarh,Korba,PODIUPARODA,sub_cen,BACHRA NAGOI,NA,22.51725049,82.50725488,Y,Physical,Rural,Public,NA
Chhattisgarh,Raigarh,DHARAMJAIGARH,sub_cen,SAJAPALI,NA,22.51799303,83.28960762,Y,Physical,Rural,Public,NA
Chhattisgarh,Bilaspur,KOTA,sub_cen,Bitkuli,NA,22.52045282,81.99869798,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pathalgaon,sub_cen,Gala,NA,22.522305,83.488985,Y,Physical,Rural,Public,NA
Chhattisgarh,Korba,Korba,sub_cen,Ajagarbahar,NA,22.5232316,82.70970395,Y,Physical,Rural,Public,NA
Chhattisgarh,Bilaspur,KOTA,sub_cen,Barpali,NA,22.52330921,82.05277372,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pharsabahar,sub_cen,Sajbahar,NA,22.52689626,83.95270744,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pharsabahar,sub_cen,Dhaorasand,NA,22.5293461,83.91845976,Y,Physical,Rural,Public,NA
Chhattisgarh,Bilaspur,KOTA,sub_cen,SHC Ringaringa,NA,22.53067877,81.99582998,Y,Physical,Rural,Public,NA
Chhattisgarh,Korba,PODIUPARODA,sub_cen,BANJIBAN,NA,22.53076946,82.57137736,Y,Physical,Rural,Public,NA
Chhattisgarh,Korba,PODIUPARODA,sub_cen,Gharipakhna,NA,22.53077482,82.57136273,Y,Physical,Rural,Public,NA
Chhattisgarh,Bilaspur,KOTA,sub_cen,Kenda,NA,22.53164897,82.07975652,Y,Physical,Rural,Public,NA
Chhattisgarh,Raigarh,LAILUNGA,sub_cen,RUPDEGA,NA,22.53189454,83.578693,Y,Physical,Rural,Public,NA
Chhattisgarh,Raigarh,LAILUNGA,sub_cen,BAHAMA,NA,22.53198384,83.57879478,Y,Physical,Rural,Public,NA
Chhattisgarh,Korba,PODIUPARODA,sub_cen,Mahora,NA,22.53270062,82.50488734,Y,Physical,Rural,Public,NA
Chhattisgarh,Korba,Pali,sub_cen,Phadgao,NA,22.53305823,82.33814874,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pathalgaon,sub_cen,Mudapara,NA,22.534555,83.53662833,Y,Physical,Rural,Public,NA
Chhattisgarh,Raigarh,DHARAMJAIGARH,sub_cen,JABAGA,NA,22.53786405,83.15672378,Y,Physical,Rural,Public,NA
Chhattisgarh,Raigarh,DHARAMJAIGARH,sub_cen,MIREEGUDA,NA,22.53858784,83.23425636,Y,Physical,Rural,Public,NA
Chhattisgarh,Raigarh,DHARAMJAIGARH,sub_cen,Jamargidee,NA,22.53863563,83.19341115,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pathalgaon,sub_cen,Pangsuwa,NA,22.5394,83.53762667,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pathalgaon,sub_cen,Palidih,NA,22.54038,83.48543,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pathalgaon,sub_cen,Jamargi,NA,22.54069215,83.75686132,Y,Physical,Rural,Public,NA
Chhattisgarh,Mungeli,Lormi,sub_cen,Lamni,NA,22.54154972,81.74413365,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pathalgaon,sub_cen,Tildega,NA,22.54316,83.44859167,Y,Physical,Rural,Public,NA
Chhattisgarh,Bilaspur,KOTA,sub_cen,SHC Khongasra,NA,22.54453751,81.93367725,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pharsabahar,sub_cen,Khuntgaon,NA,22.54570066,83.89961117,Y,Physical,Rural,Public,NA
Chhattisgarh,Korba,Korba,sub_cen,Gurma,NA,22.54607905,83.06385625,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pathalgaon,sub_cen,Labanipara,NA,22.54661833,83.60471,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pharsabahar,sub_cen,Lathbora,NA,22.54690843,83.97280047,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pathalgaon,sub_cen,Chiknipani,NA,22.54692529,83.68172784,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pathalgaon,sub_cen,Khutapani,NA,22.54718698,83.6817885,Y,Physical,Rural,Public,NA
Chhattisgarh,Raigarh,DHARAMJAIGARH,sub_cen,SASKOBA,NA,22.54749802,83.38501637,Y,Physical,Rural,Public,NA
Chhattisgarh,Bilaspur,KOTA,sub_cen,Aamagohan,NA,22.54781487,81.93575115,Y,Physical,Rural,Public,NA
Chhattisgarh,Raigarh,DHARAMJAIGARH,sub_cen,Kiriya,NA,22.5491241,83.34007778,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pathalgaon,sub_cen,Kukurbhuka,NA,22.55080786,83.69136104,Y,Physical,Rural,Public,NA
Chhattisgarh,Korba,Korba,sub_cen,Kachar,NA,22.55105786,82.60841547,Y,Physical,Rural,Public,NA
Chhattisgarh,Korba,PODIUPARODA,sub_cen,TANAKHAR,NA,22.5512137,82.54270775,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pharsabahar,sub_cen,Uparkachar,NA,22.55137794,83.97015655,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Kansabel,sub_cen,Tilanga,NA,22.55266378,83.80233992,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pathalgaon,sub_cen,Kadro,NA,22.55310398,83.60045104,Y,Physical,Rural,Public,NA
Chhattisgarh,Korba,PODIUPARODA,sub_cen,GURSIYA,NA,22.55548021,82.5468164,Y,Physical,Rural,Public,NA
Chhattisgarh,Raigarh,DHARAMJAIGARH,sub_cen,BORO,NA,22.55661424,83.11240458,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pathalgaon,sub_cen,Ludeg,NA,22.55674983,83.57652362,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pathalgaon,sub_cen,Kunkuri,NA,22.55701327,83.46416107,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pharsabahar,sub_cen,Singibahar,NA,22.5582545,83.95852054,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pathalgaon,sub_cen,Rede,NA,22.55987897,83.70651902,Y,Physical,Rural,Public,NA
Chhattisgarh,Korba,PODIUPARODA,sub_cen,SHC KUTESARNAGOI,NA,22.56035298,82.47244313,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pathalgaon,sub_cen,Kachar,NA,22.56186833,83.520645,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pathalgaon,sub_cen,Pakargaon,NA,22.56201167,83.52051333,Y,Physical,Rural,Public,NA
Chhattisgarh,Raigarh,LAILUNGA,sub_cen,PAKARGAON,NA,22.56201167,83.52051333,Y,Physical,Rural,Public,NA
Chhattisgarh,Bilaspur,KOTA,sub_cen,Mohali,NA,22.56430878,81.94688306,Y,Physical,Rural,Public,NA
Chhattisgarh,Raigarh,DHARAMJAIGARH,sub_cen,PARAGHATI,NA,22.56482563,83.39605047,Y,Physical,Rural,Public,NA
Chhattisgarh,Korba,Pali,sub_cen,Raha,NA,22.56666726,82.3351238,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pathalgaon,sub_cen,Karmitikra,NA,22.56847394,83.41020154,Y,Physical,Rural,Public,NA
Chhattisgarh,Raigarh,DHARAMJAIGARH,sub_cen,KHAMHAR,NA,22.57173855,83.25014734,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Kansabel,sub_cen,Shabdmunda,NA,22.57402292,83.83369902,Y,Physical,Rural,Public,NA
Chhattisgarh,Raigarh,DHARAMJAIGARH,sub_cen,THIRRIAMA,NA,22.57605563,83.28482727,Y,Physical,Rural,Public,NA
Chhattisgarh,Korba,PODIUPARODA,sub_cen,TUMAN,NA,22.57671579,82.4229155,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Kansabel,sub_cen,Barjor,NA,22.58533973,83.80253455,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pathalgaon,sub_cen,Joradol,NA,22.58645523,83.42882362,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pathalgaon,sub_cen,Godhi,NA,22.58657167,83.47770833,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pathalgaon,sub_cen,Ghargiyabandhan,NA,22.5876,83.47922333,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Kansabel,sub_cen,Semarkachar,NA,22.58886145,83.80231346,Y,Physical,Rural,Public,NA
Chhattisgarh,Korba,Korba,sub_cen,Shyang,NA,22.59158205,83.0679506,Y,Physical,Rural,Public,NA
Chhattisgarh,Korba,Korba,sub_cen,Satrenga,NA,22.59328178,82.67995923,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Kansabel,sub_cen,Naktimunda,NA,22.59402417,83.83853564,Y,Physical,Rural,Public,NA
Chhattisgarh,Raigarh,DHARAMJAIGARH,sub_cen,SUPKALO,NA,22.59442379,83.33521746,Y,Physical,Rural,Public,NA
Chhattisgarh,Korba,PODIUPARODA,sub_cen,LALPUR,NA,22.59547806,82.60652425,Y,Physical,Rural,Public,NA
Chhattisgarh,Korba,PODIUPARODA,sub_cen,PONDI UPRORA,NA,22.59848242,82.55487474,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pharsabahar,sub_cen,Rapadand,NA,22.6006428,83.95516205,Y,Physical,Rural,Public,NA
Chhattisgarh,Raigarh,DHARAMJAIGARH,sub_cen,KAMARAI,NA,22.60139594,83.35411113,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pathalgaon,sub_cen,Kharkatta,NA,22.6037693,83.4746094,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pathalgaon,sub_cen,Baturabahar,NA,22.60415321,83.58180918,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Kansabel,sub_cen,Jumaikela,NA,22.60630509,83.77869048,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pathalgaon,sub_cen,Saraitola,NA,22.60849426,83.65302003,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pathalgaon,sub_cen,Loker,NA,22.60975439,83.69162684,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Kansabel,sub_cen,Tangargaon,NA,22.61000055,83.73138526,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pathalgaon,sub_cen,Dumarbahar,NA,22.61014365,83.63098766,Y,Physical,Rural,Public,NA
Chhattisgarh,Korba,PODIUPARODA,sub_cen,Konkona,NA,22.61051686,82.54478641,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Kansabel,sub_cen,Pusra,NA,22.61303988,83.79398248,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Duldula,sub_cen,Makribandha,NA,22.61456885,84.05699409,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Kansabel,sub_cen,Katangkhar,NA,22.61807647,83.86748096,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Kansabel,sub_cen,Dokda,NA,22.61808437,83.86733536,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pathalgaon,sub_cen,Kilkila,NA,22.61834024,83.41176911,Y,Physical,Rural,Public,NA
Chhattisgarh,Korba,PODIUPARODA,sub_cen,ATMANAGAR,NA,22.62080545,82.58657613,Y,Physical,Rural,Public,NA
Chhattisgarh,Korba,Korba,sub_cen,Amaldiha,NA,22.62190782,83.07234813,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pathalgaon,sub_cen,Sukhrapara,NA,22.62488151,83.49006956,Y,Physical,Rural,Public,NA
Chhattisgarh,Korba,PODIUPARODA,sub_cen,Rawa,NA,22.62601436,82.38192767,Y,Physical,Rural,Public,NA
Chhattisgarh,Bilaspur,GAURELA,sub_cen,Lamana,NA,22.62652584,82.14509385,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Duldula,sub_cen,Kardega,NA,22.62999333,83.993135,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Kansabel,sub_cen,Pongro,NA,22.63017152,83.71385545,Y,Physical,Rural,Public,NA
Chhattisgarh,Bilaspur,GAURELA,sub_cen,Keonchi,NA,22.63217804,81.7895343,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Duldula,sub_cen,Haldimunda,NA,22.63361845,83.95087712,Y,Physical,Rural,Public,NA
Chhattisgarh,Korba,Korba,sub_cen,Gadauproda,NA,22.6339907,82.72062369,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Kansabel,sub_cen,NariyarDand,NA,22.63427029,83.81063766,Y,Physical,Rural,Public,NA
Chhattisgarh,Korba,Korba,sub_cen,Deopahri,NA,22.63572188,82.80819876,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pathalgaon,sub_cen,Kerakachhar,NA,22.63821086,83.55729195,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pathalgaon,sub_cen,Shekharpur,NA,22.63855542,83.63232128,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pathalgaon,sub_cen,Bahnatangar,NA,22.63907723,83.42981285,Y,Physical,Rural,Public,NA
Chhattisgarh,Bilaspur,GAURELA,sub_cen,Basti,NA,22.63967711,82.1642628,Y,Physical,Rural,Public,NA
Chhattisgarh,Raigarh,DHARAMJAIGARH,sub_cen,CHALHA,NA,22.63983416,83.18007385,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Duldula,sub_cen,Bangaon,NA,22.64380216,84.10949237,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Duldula,sub_cen,Simda,NA,22.64402878,84.10922082,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pathalgaon,sub_cen,Tamta,NA,22.64490799,83.57224474,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pathalgaon,sub_cen,Kudkelkhajari,NA,22.64497865,83.57212293,Y,Physical,Rural,Public,NA
Chhattisgarh,Raigarh,DHARAMJAIGARH,sub_cen,PAKHANAKOT,NA,22.64608203,83.28576079,Y,Physical,Rural,Public,NA
Chhattisgarh,Bilaspur,GAURELA,sub_cen,Belpat,NA,22.64948328,81.9970094,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Pathalgaon,sub_cen,Sureshpur,NA,22.64960769,83.49138133,Y,Physical,Rural,Public,NA
Chhattisgarh,Raigarh,DHARAMJAIGARH,sub_cen,JAMRAGA,NA,22.64971662,83.25213518,Y,Physical,Rural,Public,NA
Chhattisgarh,Korba,Korba,sub_cen,Lemru,NA,22.65000023,82.83353014,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Kansabel,sub_cen,Koranga,NA,22.65115104,83.94542605,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Kansabel,sub_cen,Chongribahar,NA,22.65155974,83.89733137,Y,Physical,Rural,Public,NA
Chhattisgarh,Korba,Korba,sub_cen,Nakiya,NA,22.65281453,82.89822258,Y,Physical,Rural,Public,NA
Chhattisgarh,Raigarh,DHARAMJAIGARH,sub_cen,THAKURPODI,NA,22.65359079,83.37974224,Y,Physical,Rural,Public,NA
Chhattisgarh,Raigarh,DHARAMJAIGARH,sub_cen,TALGAON,NA,22.65373797,83.37970193,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Kansabel,sub_cen,Chidora,NA,22.6573821,83.69858305,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Kansabel,sub_cen,Devri,NA,22.6573821,83.69858305,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Kansabel,sub_cen,Sagibhawan,NA,22.65922481,83.74313809,Y,Physical,Rural,Public,NA
Chhattisgarh,Janjgir Champa,DABHARA,sub_cen,Kavali,NA,22.65935,82.0831,Y,Physical,Rural,Public,NA
Chhattisgarh,Janjgir Champa,DABHARA,sub_cen,Upani,NA,22.65935,82.0831,Y,Physical,Rural,Public,NA
Chhattisgarh,Janjgir Champa,MAALKHARAUD,sub_cen,Adhabhar,NA,22.65935,82.0831,Y,Physical,Rural,Public,NA
Chhattisgarh,Janjgir Champa,MAALKHARAUD,sub_cen,Faguram,NA,22.65935,82.0831,Y,Physical,Rural,Public,NA
Chhattisgarh,Janjgir Champa,MAALKHARAUD,sub_cen,Sapia,NA,22.65935,82.0831,Y,Physical,Rural,Public,NA
Chhattisgarh,Surguja,Sitapur,sub_cen,Kerju,NA,22.66254739,83.67430168,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Kansabel,sub_cen,Bagia,NA,22.66391063,83.86820115,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Kunkuri,sub_cen,Kunjara,NA,22.66391073,83.95454362,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Kansabel,sub_cen,Chetba,NA,22.66499794,83.80459818,Y,Physical,Rural,Public,NA
Chhattisgarh,Bilaspur,GAURELA,sub_cen,Khodri,NA,22.66572575,81.93246505,Y,Physical,Rural,Public,NA
Chhattisgarh,Bilaspur,GAURELA,sub_cen,Jogisar,NA,22.66591525,81.93248081,Y,Physical,Rural,Public,NA
Chhattisgarh,Surguja,Sitapur,sub_cen,Kunmera,NA,22.66694123,83.67259553,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Duldula,sub_cen,Bangurkela,NA,22.66751868,84.13605312,Y,Physical,Rural,Public,NA
Chhattisgarh,Raigarh,DHARAMJAIGARH,sub_cen,KAPOO,NA,22.66958506,83.33724235,Y,Physical,Rural,Public,NA
Chhattisgarh,Raigarh,DHARAMJAIGARH,sub_cen,PELMA,NA,22.67006313,83.23712897,Y,Physical,Rural,Public,NA
Chhattisgarh,Korba,Korba,sub_cen,Arsena,NA,22.67012008,82.85625959,Y,Physical,Rural,Public,NA
Chhattisgarh,Raigarh,DHARAMJAIGARH,sub_cen,ALOLA,NA,22.6701483,83.33603061,Y,Physical,Rural,Public,NA
Chhattisgarh,Raigarh,DHARAMJAIGARH,sub_cen,RATANPUR,NA,22.67084827,83.30392667,Y,Physical,Rural,Public,NA
Chhattisgarh,Bilaspur,GAURELA,sub_cen,Peeparkhuti,NA,22.67170167,81.86819,Y,Physical,Rural,Public,NA
Chhattisgarh,Korba,PODIUPARODA,sub_cen,Sarbhonka,NA,22.67175241,82.5767792,Y,Physical,Rural,Public,NA
Chhattisgarh,Korba,PODIUPARODA,sub_cen,KATORI NAGOI,NA,22.67314795,82.37908713,Y,Physical,Rural,Public,NA
Chhattisgarh,Surguja,Sitapur,sub_cen,Dhodhagaon,NA,22.67458848,83.61936243,Y,Physical,Rural,Public,NA
Chhattisgarh,Surguja,Mainpat,sub_cen,Jamdhodhi,NA,22.67720579,83.40979592,Y,Physical,Rural,Public,NA
Chhattisgarh,Korba,PODIUPARODA,sub_cen,SAKHO,NA,22.67787923,82.7121119,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Duldula,sub_cen,Jamchuwan,NA,22.67888333,83.993135,Y,Physical,Rural,Public,NA
Chhattisgarh,Surguja,Sitapur,sub_cen,Guturma,NA,22.67968177,83.46083614,Y,Physical,Rural,Public,NA
Chhattisgarh,Raigarh,DHARAMJAIGARH,sub_cen,Krindha,NA,22.68017329,83.15227041,Y,Physical,Rural,Public,NA
Chhattisgarh,Bilaspur,GAURELA,sub_cen,Thadpathara,NA,22.68077616,81.78873926,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Kansabel,sub_cen,Khuntera,NA,22.68704738,83.72504073,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Kunkuri,sub_cen,Bandarchuwan,NA,22.68705658,83.85728212,Y,Physical,Rural,Public,NA
Chhattisgarh,Surguja,Mainpat,sub_cen,Katkalo,NA,22.6909637,83.42157164,Y,Physical,Rural,Public,NA
Chhattisgarh,Surguja,Sitapur,sub_cen,Ulakiya,NA,22.69262876,83.48648284,Y,Physical,Rural,Public,NA
Chhattisgarh,Raigarh,DHARAMJAIGARH,sub_cen,INCHPARA,NA,22.69325637,83.21315714,Y,Physical,Rural,Public,NA
Chhattisgarh,Raigarh,DHARAMJAIGARH,sub_cen,PARSA,NA,22.69360592,83.30879589,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Kunkuri,sub_cen,Barangjor,NA,22.69405833,83.91049333,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Kunkuri,sub_cen,Dhodibahar,NA,22.69464222,83.88961287,Y,Physical,Rural,Public,NA
Chhattisgarh,Korba,PODIUPARODA,sub_cen,PACHRA,NA,22.69626183,82.44665906,Y,Physical,Rural,Public,NA
Chhattisgarh,Bilaspur,GAURELA,sub_cen,Newri Nawapara,NA,22.69749,81.95173833,Y,Physical,Rural,Public,NA
Chhattisgarh,Korba,PODIUPARODA,sub_cen,MADAI,NA,22.70038776,82.51250297,Y,Physical,Rural,Public,NA
Chhattisgarh,Bilaspur,GAURELA,sub_cen,Taraigaon,NA,22.70306,81.87289833,Y,Physical,Rural,Public,NA
Chhattisgarh,Surguja,Mainpat,sub_cen,Dangbuda,NA,22.70319773,83.43379565,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Kansabel,sub_cen,Cheraghoghra,NA,22.70369071,83.82426629,Y,Physical,Rural,Public,NA
Chhattisgarh,Bilaspur,PENDRA,sub_cen,Murmur,NA,22.70887167,82.08166167,Y,Physical,Rural,Public,NA
Chhattisgarh,Bilaspur,PENDRA,sub_cen,Kodgar,NA,22.708875,82.11193667,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Duldula,sub_cen,Cherdand,NA,22.70915667,84.12313,Y,Physical,Rural,Public,NA
Chhattisgarh,Bilaspur,PENDRA,sub_cen,Bamhni,NA,22.70927333,82.11235333,Y,Physical,Rural,Public,NA
Chhattisgarh,Bilaspur,PENDRA,sub_cen,Pithampur,NA,22.70991,82.11002167,Y,Physical,Rural,Public,NA
Chhattisgarh,Surguja,Mainpat,sub_cen,Rajapur,NA,22.71079812,83.43256583,Y,Physical,Rural,Public,NA
Chhattisgarh,Raigarh,DHARAMJAIGARH,sub_cen,Kuma,NA,22.71540854,83.19676468,Y,Physical,Rural,Public,NA
Chhattisgarh,Bilaspur,GAURELA,sub_cen,Sadhwani,NA,22.71617,81.94277167,Y,Physical,Rural,Public,NA
Chhattisgarh,Surguja,Sitapur,sub_cen,Banea,NA,22.71617988,83.51018638,Y,Physical,Rural,Public,NA
Chhattisgarh,Raigarh,DHARAMJAIGARH,sub_cen,KUNDARJA,NA,22.71682247,83.38220519,Y,Physical,Rural,Public,NA
Chhattisgarh,Raigarh,DHARAMJAIGARH,sub_cen,KUMARTA,NA,22.71919312,83.29066702,Y,Physical,Rural,Public,NA
Chhattisgarh,Korba,PODIUPARODA,sub_cen,AMLIKUNDA,NA,22.72083167,82.33003167,Y,Physical,Rural,Public,NA
Chhattisgarh,Jashpur,Kansabel,sub_cen,Nakbar,NA,22.72324087,83.68149702,Y,Physical,Rural,Public,NA
Chhattisgarh,Korba,PODIUPARODA,sub_cen,SEMRA,NA,22.72428645,82.20729783,Y,Physical,Rural,Public,NA
